RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020
270958,3,Upper West Side,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,1290079,1278523,1280139,1266046,1262482,1253567,1245653,1231122,1218079,1211863,1214994,1223361,1223522,1218477,1207736,1208018
270957,5,Upper East Side,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,957125,950697,953592,950928,951278,945871,943890,943323,941689,939559,938245,938958,938388,939042,932658,930498
194430,9,East New York,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,477839,477654,478699,481024,483801,485286,485335,485671,487120,487978,489206,490597,494343,498805,503472,507712
198687,11,Washington Heights,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,599515,595929,594111,590953,591383,589899,586022,582360,574867,568781,564991,560923,556293,551425,546846,542495
272816,14,Astoria,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,648120,649654,652053,651494,650255,647284,647174,647857,648439,648451,647437,648020,649250,650636,650432,651140
272902,16,Bedford Stuyvesant,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,1003753,999926,1001778,1006460,1008515,1007328,1006172,1001258,998342,997364,996043,998775,1002386,1009051,1014600,1019247
199001,17,Williamsburg,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,906815,903707,905982,908844,913771,911556,907398,901782,899275,896055,890514,890170,892065,898366,902106,906077
194737,20,Flatbush,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,599537,609715,619163,623279,620470,620202,618828,617392,617872,615860,613128,609859,605882,599465,593575,590485
403222,23,Crown Heights,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,911378,907652,906042,905903,904854,900012,896892,890753,889841,887687,884827,880038,879227,880023,880976,881469
25294,24,Jamaica,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,494547,496451,497434,497591,497236,495259,493471,492636,492389,493290,493903,494303,494431,495360,496176,497511
195267,25,Harlem,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,789411,777154,766641,760685,763181,763116,760272,755071,742105,735429,730298,730936,730304,730617,729780,729149
343222,29,Williamsbridge,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Bronx County,289950,291906,295401,299173,302133,304528,307210,309423,311841,314695,316875,319439,321021,322682,322100,322209
193587,34,Bushwick,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,924556,924319,926938,931427,931710,928387,927359,925900,926848,928714,930583,936022,943873,951674,959654,966803
194379,35,East Flatbush,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,556230,560020,563849,567454,569962,573478,576245,578836,583202,587060,590844,594280,596907,597571,598586,599618
10957,38,Corona,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,370483,371099,371926,372005,371206,370421,369435,369280,368045,368039,367919,369779,371472,372481,373178,374415
270945,40,Sunset Park,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,583249,585210,586636,586935,587924,588163,587892,585408,584567,583998,583919,583763,583321,582152,581554,581911
193406,44,Borough Park,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,876233,878342,876741,875196,870575,866693,862690,854544,846584,838644,832856,826957,822514,816914,815794,815756
193285,45,Bensonhurst,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,744748,747152,747983,748583,748353,747822,747050,746237,744623,743307,741082,738882,737253,735023,734583,733226
403223,48,Elmhurst,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,404763,405592,405186,404988,404912,404742,403454,402231,400850,400344,399577,398707,398095,396767,395138,393090
403131,54,Sheepshead Bay,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,411237,411499,411081,410982,410399,410716,411353,411828,412167,412072,412412,411938,412004,412118,413502,415135
343217,55,South Bronx,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Bronx County,306941,309474,312976,316791,317391,318440,320751,323826,326586,328491,331656,336300,341004,343727,344141,345200
343205,56,Soundview,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Bronx County,204818,203775,205657,209676,212609,213342,213631,214949,217085,221169,224228,226755,230168,234304,235848,235536
193640,59,Canarsie,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,526762,529455,530296,531970,532565,533959,535563,537071,539828,539596,540103,540123,542491,544009,546694,549759
270875,66,Lower East Side,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,888345,893534,898568,898515,898903,905557,917050,933882,946226,948314,945941,944569,949688,952941,959911,967691
18131,70,Flushing,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,489121,488491,489478,488251,486431,483469,481387,480080,478562,477877,477262,478058,479429,480499,480193,480898
27182,72,South Ozone Park,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,541568,545350,547425,548111,549535,550171,551762,553298,554621,556223,557812,558574,560087,562027,564207,566818
196538,87,Murray Hill,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,649872,651048,651712,649982,648947,646839,645701,644769,643957,643954,643816,644462,643879,643398,641728,641767
18071,94,Far Rockaway,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,488508,491904,493936,495338,496837,498487,500206,500461,499665,499341,500493,501764,502626,503813,505033,506594
273757,95,Forest Hills,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,410834,411109,413246,413369,415277,414656,411833,409290,406441,406514,406001,407554,406576,406573,404531,404038
275173,101,Ridgewood,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,791765,788801,785956,784351,782282,779770,776907,775177,776212,779817,783999,789228,794524,798639,801357,804607
270829,107,East Village,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,899494,891608,894492,909261,922267,925794,921626,916032,909862,905231,903855,906569,909805,904428,891465,869467
197044,109,Park Slope,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,1100224,1105420,1110343,1109408,1106021,1102568,1098018,1090891,1087255,1080638,1070588,1054456,1039971,1029451,1020673,1018840
274117,113,Jackson Heights,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,427272,431561,430478,431860,432319,438604,441845,443122,442720,440547,438965,437340,434891,430583,428694,425166
270886,121,Midwood,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,799418,804333,808579,809756,808323,806489,807473,808207,808383,807455,806442,805584,804703,803100,801976,802905
45032,124,East Elmhurst,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,614507,615677,615329,614818,613841,613256,614025,614627,614672,614812,616287,618099,622030,625034,628178,631327
403215,126,Gravesend,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,731526,733526,735371,736119,735041,734609,736600,737347,737394,736395,736021,735782,736393,736273,737299,738814
193182,128,Bath Beach,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,492738,492411,492089,491846,492670,491451,491181,490144,489301,488114,487250,485272,483861,482357,481504,480399
26352,132,Ozone Park,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,567665,570356,572036,572412,572878,571927,571050,571088,571270,572760,573371,573762,574795,575858,576077,576637
276128,135,Richmond Hill,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,592592,594408,595683,596216,596948,595656,595095,594327,593180,593494,592751,592332,591855,592052,591366,590594
193526,138,Brownsville,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,459077,460586,465853,470445,472908,473238,473089,474017,472562,471457,471754,472892,476089,478152,480447,483398
274415,139,Flatlands,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,550392,552740,554128,553998,553297,554412,555963,557308,558743,559100,559681,560178,559970,560890,563044,566754
273860,143,Gramercy,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,801493,805440,807886,806195,802829,798222,796549,794430,790160,787576,784034,782231,777143,767630,758054,752849
343215,146,Tremont,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Bronx County,206361,211592,218050,223771,225536,226309,227896,229815,231357,232897,236464,240047,240487,237934,232651,227452
403217,153,Kensington,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,600778,605755,604096,602141,598636,599669,593460,585624,581672,575692,572072,568412,565504,560835,560062,556989
343221,166,Bedford Park,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Bronx County,174570,178227,183379,185181,186564,186559,187314,186211,185332,185239,186046,186427,185830,184203,180539,178135
275115,168,Queens Village,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,535479,537655,540511,542363,543899,543381,543333,544281,544918,546048,547176,548683,549923,550875,550447,550356
343204,170,Mott Haven,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Bronx County,561072,562875,567290,573543,576142,578057,580355,582563,581326,581865,582600,587816,591844,599141,605678,609726
5837,173,Maspeth,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,740883,740963,742373,742406,741480,738671,738290,737729,737743,737820,737837,738500,740909,743659,744538,746043
193189,174,Bay Ridge,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,555883,552666,557245,562332,569556,572435,573305,571357,570440,564495,560434,556145,554760,553275,547357,541159
343213,175,University Heights,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Bronx County,237638,241579,245239,248081,249230,250755,253239,254731,253506,252822,252430,252666,252332,252441,250917,249455
199091,188,Woodside,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,338784,337616,337057,336000,335968,334500,332627,331859,331841,331814,332939,335560,340880,345980,352138,360369
270850,189,Hamilton Heights,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,667653,662265,661838,662098,658068,656346,656227,656844,647190,637393,632713,632971,632239,626553,617300,606300
37309,192,Bayside,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,899634,899727,899434,896488,893823,889188,885920,882895,878944,876098,872674,870770,868961,867583,865609,865299
276254,203,Chelsea,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,1198174,1201870,1201650,1183613,1166641,1153364,1147038,1135857,1123714,1108163,1093238,1079352,1079736,1081662,1086928,1101975
343214,204,Fordham,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Bronx County,199265,201713,204055,205210,204758,204142,204376,204364,204112,203649,202996,202167,201166,199316,197319,195646
275620,212,Sunnyside,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,483508,482809,473344,467338,464279,467044,468385,470429,473276,474870,476210,476208,479300,486303,500449,512764
195133,216,Greenwich Village,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,1239791,1243330,1234979,1203483,1177248,1158822,1145228,1130933,1111819,1098053,1094778,1094116,1081324,1067813,1062109,1074033
193974,218,Coney Island,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,441603,442607,441816,443410,443126,443245,443389,441012,439256,437894,438595,435875,433647,430451,429847,426861
57348,229,Kew Gardens Hills,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,351922,352188,353407,353444,353504,352386,351495,350895,349658,348939,349050,349663,351389,352697,353202,353995
6719,236,Rego Park,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,388235,390643,394409,393870,394392,390997,386143,381934,379701,379334,376862,375439,371636,369988,367617,367908
270903,241,Ocean Parkway,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,618181,620895,621531,622225,621283,622825,625476,628635,629531,628845,627620,626036,624637,623499,624665,626212
343216,242,Morris Heights,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Bronx County,368743,370477,376811,382072,385582,386719,388845,389357,387945,389199,392771,399891,405376,409842,409472,411444
403210,243,Melrose,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Bronx County,292048,291482,293590,296782,297930,298661,300965,303304,306173,309383,313945,318927,323569,327257,328523,329879
343211,244,Parkchester,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Bronx County,157693,159300,162286,164835,166716,167776,169242,169791,170481,171921,173394,175658,177223,178511,178126,178452
195576,247,Inwood,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,504525,508474,509572,513657,514886,512810,512601,511118,509523,508005,505574,502353,501490,497768,492833,484087
403211,251,Longwood,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Bronx County,282066,283642,287385,289522,290234,290908,292920,294079,294656,295226,298653,305320,310705,315438,317327,320727
49994,254,Woodhaven,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,604655,604099,603348,602103,601457,599595,598265,597463,596831,597210,596645,597001,597694,598817,598220,597644
403213,266,Norwood,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Bronx County,160137,161983,165227,166423,166471,166298,168199,169729,171700,173882,177827,181896,184277,186094,188069,192662
270891,270,Morningside Heights,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,1014735,1005447,1007166,1009846,1013555,1004315,991207,975319,955994,945663,938498,936222,927319,911841,886547,858579
273766,278,Fort Greene,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,823137,815315,813048,806483,799779,792251,787833,786961,785836,783215,777453,771368,767511,767861,768276,770670
276060,279,Whitestone,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,830121,831282,830590,827438,824481,820341,816834,813415,810425,808623,806384,804685,803251,801603,799838,799848
270819,294,Co-op City,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Bronx County,472362,477069,482235,487536,491098,492987,494220,495677,497307,499761,501501,505204,509756,512857,513613,514276
343225,297,Wakefield,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Bronx County,449829,453936,459164,462682,463769,465237,467981,470616,473483,476870,479408,482502,484132,484875,482894,483328
343212,299,Morris Park,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Bronx County,304203,306357,309451,311412,312656,315236,319595,322728,325458,329479,332273,335362,337610,341222,343305,346941
194318,300,Dyker Heights,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,963998,966219,966201,962728,958835,953976,953014,951637,951073,949705,947059,943878,942423,942098,944152,947482
275552,305,St. Albans,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,503529,505103,506853,508290,508591,507483,506818,506779,506669,506265,506257,506175,507854,509135,509982,510696
25160,306,Hollis,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,532518,534514,536918,538608,540380,540385,541208,542168,542679,543514,544215,544449,544730,545455,545551,545962
343210,310,Throggs Neck,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Bronx County,463674,467487,473003,477252,479673,480538,483331,485463,486632,488811,489688,492454,493344,494522,493471,494306
194474,328,East Tremont,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Bronx County,200735,204933,207813,209844,211267,213902,215895,216552,217154,217619,218376,218671,217956,218236,218254,218857
270848,341,Greenpoint,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,1105474,1102764,1103414,1100908,1100727,1094937,1092488,1089996,1093132,1092715,1089306,1085747,1083572,1085042,1085532,1090455
39971,345,New City,Neighborhood,NY,NY,Town Of Clarkstown,New York-Newark-Jersey City,Rockland County,515274,516405,517304,517062,515650,513828,511610,510435,510096,509113,507582,506226,504802,503986,502663,502321
403110,347,Rochdale,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,512841,513709,514407,514208,514936,514931,515542,515973,515363,514166,514017,515352,517964,521468,524006,526445
276345,349,Glendale,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,689919,689338,689283,689471,687693,686031,684837,684572,683195,683268,682979,683679,685707,686804,686961,686900
403221,350,Prospect Lefferts Gardens,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,996971,1012787,1027509,1036139,1040159,1038521,1033171,1025858,1024808,1028347,1031815,1030525,1024054,1014725,1006313,1002036
343220,364,Kingsbridge,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Bronx County,240848,245863,252565,254037,253776,251985,251856,249684,247325,246438,247700,249543,250294,249511,245814,245511
196338,369,Middle Village,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,762243,762905,764484,764079,763756,761151,760278,759475,757973,757356,756596,756249,756722,757511,757115,757602
270902,373,Ocean Hill,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,731040,731360,735271,736848,741819,743963,746534,747148,746340,745620,743679,743683,740499,738194,735228,734247
270855,376,Homecrest,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,482176,486848,491188,494414,496697,500692,503989,505364,505699,506698,508847,509731,508049,503469,499998,496982
44302,387,Briarwood,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,267425,267712,268109,267901,270801,273380,274480,273957,272706,272329,273406,273656,273400,273320,273712,274734
403226,394,Bellerose,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,613557,614411,615587,616865,618063,617100,617307,617676,618219,618448,619282,620459,622489,623910,623999,624339
193476,404,Brighton Beach,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,466186,470384,472128,469894,469960,470811,473490,473617,473198,470798,469825,469859,467089,463398,460727,461821
270835,405,Financial District,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,1548012,1546491,1555081,1545691,1531288,1511492,1504326,1497653,1488256,1473622,1456954,1443829,1432146,1421493,1403747,1399528
270797,427,Auburndale,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,889221,889135,889220,887858,886195,882599,880676,878691,876181,874615,872963,872570,872741,872527,871066,870779
274285,429,Laurelton,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,505736,507556,509674,509943,511064,511235,511297,512050,511689,511517,512353,513691,515969,517830,519358,521290
8731,433,Fort Hamilton,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,468695,465876,465040,469315,471638,471931,469657,468439,466524,464177,462526,461119,460732,459063,456007,450490
8349,444,College Point,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,741973,741071,739873,736113,731348,725782,722243,718607,714766,711219,707277,704467,702547,700696,697894,696174
21970,464,Howard Beach,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,454332,457638,459871,461560,461961,461090,461399,463161,465756,468713,470595,471482,473554,475610,477901,480171
403206,465,Flatiron District,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,1380819,1372652,1355408,1339170,1329058,1322672,1314059,1301304,1291094,1281578,1275340,1270102,1268561,1268598,1273961,1279924
275247,469,Rosedale,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,518749,523213,525749,525931,525988,525806,525932,526977,527140,527609,527148,526432,526087,526075,526919,528262
270881,477,Marine Park,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,686067,686764,687917,688061,686148,683541,682841,681238,679623,675788,672865,670119,669443,668755,668901,669904
270908,480,Pelham Gardens,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Bronx County,536323,540038,546422,551819,553965,554106,556206,556207,556330,557780,560138,564380,566318,567086,563890,562311
270815,491,Clinton Hill,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,695177,686883,685606,684360,685144,685752,688137,689996,689262,688826,683774,682858,681367,686240,688453,689206
273478,497,Douglaston-Little Neck,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,752016,750977,750589,747596,746071,743339,741159,738788,735589,734104,732471,731996,731233,731288,730241,731166
270907,498,Pelham Bay,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Bronx County,479490,483761,488584,492480,494234,495995,500156,503572,507508,512336,516303,521476,523882,526595,526876,530291
195087,500,Great Kills,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Richmond County,561414,561101,559050,557275,555879,556132,556955,558230,558893,557988,556419,555658,555187,555488,556343,558732
4819,521,Fresh Meadows,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,911881,912234,914691,913768,913075,908245,905069,902420,899446,898031,896661,896351,896271,895121,891740,890189
274676,530,Kew Gardens,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,330702,333167,334399,334113,332732,330409,328229,327158,326345,327455,327796,327241,326771,325431,323630,322480
26254,539,Oakland Gardens,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,323207,323456,323182,321349,319884,317622,316933,316952,316783,316663,316370,316099,316301,317519,319542,322820
273653,542,Eltingville,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Richmond County,575142,574910,572993,571165,570251,570586,571306,572091,572128,570768,569484,568644,567991,568269,569113,571859
270964,557,West Village,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,1205532,1198984,1201556,1201084,1194905,1189778,1190662,1183454,1178153,1168689,1166191,1166223,1169596,1171157,1169065,1171129
403209,571,Belmont,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Bronx County,479106,479272,488218,500529,508054,509432,512743,514748,513907,514297,516417,523073,528755,533011,531768,531140
403122,574,Brooklyn Heights,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,1201015,1218475,1220687,1226625,1229546,1243443,1231468,1212457,1188054,1167001,1147907,1124609,1105232,1083232,1064646,1042767
270946,609,Sutton Place,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,868904,864034,872638,880095,886030,888448,888736,886030,879142,870366,869553,877080,883055,878775,862367,845874
270853,628,Heartland Village,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Richmond County,426694,427167,426138,424652,423403,422707,422261,421137,420286,418629,417128,415854,415469,415374,415801,416940
343902,636,19th Ward,Neighborhood,NY,NY,Rochester,Rochester,Monroe County,81850,82489,83134,83624,84723,85780,86589,87393,88217,89305,90408,91726,92987,94398,95917,97795
270812,639,Castle Hill,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Bronx County,441929,446119,453808,459405,462135,462892,465943,468602,469790,471764,472342,474858,476050,477413,475124,474626
403203,649,West Brighton,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Richmond County,551846,551079,546412,542508,540111,539654,540408,540860,542165,542743,542805,541296,539518,539140,540297,542248
275518,651,Springfield Gardens,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,505573,508933,512083,514397,515876,515287,513150,511345,509891,508967,509245,510874,513169,514890,515735,516097
270969,664,Wingate,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,538208,538115,539787,544920,552146,558742,566671,572021,579998,585980,590301,594764,602159,608854,614156,616231
270951,665,Tribeca,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,3230173,3216847,3198288,3190336,3174786,3162760,3152420,3143121,3126063,3116253,3108795,3097097,3099748,3102282,3110206,3112736
343209,668,Unionport,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Bronx County,429103,434479,442853,450026,453502,458450,463311,467752,470146,473703,475664,479946,480966,481440,477490,475551
270846,690,Gowanus,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,1244546,1240429,1241958,1240482,1236865,1230144,1225116,1218658,1215254,1210857,1206405,1200622,1198924,1200993,1202957,1208135
196623,702,New Utrecht,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,949601,954111,956340,953586,947681,941048,937446,934740,932270,929847,925681,922256,920755,919731,921418,924326
